Price,City,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Listing Agent,Status,Zipcode_encoded,MLS ID
924682,1,1,2,4,3006,6315,1990,55,4,3,0,662021.5,317055
1175183,0,4,5,4,3653,4837,2003,108,1,2,1,1175183.0,269129
543938,0,4,5,2,2421,1632,2012,106,0,2,2,543938.0,755426
1315724,3,0,4,4,3325,1493,2001,103,4,1,2,1315724.0,647892
833057,0,4,1,1,775,9593,1999,17,2,3,1,833057.0,898448
1239159,4,0,4,1,3852,2748,1991,62,0,3,1,1239159.0,567447
611479,3,0,6,3,2139,9931,1998,83,0,0,2,611479.0,282017
805633,2,4,5,4,3224,6335,2023,7,0,1,1,805633.0,690248
131883,3,4,6,2,2454,7445,1971,26,3,1,2,707553.0,226671
263337,0,0,6,1,2240,9123,1956,82,3,4,1,263337.0,452757
609804,4,3,5,1,2389,1362,1976,57,2,2,2,609804.0,789572
1224375,2,1,4,1,2572,1621,2002,68,3,2,0,1224375.0,106136
606489,3,3,3,1,2776,4498,1965,59,2,1,2,606489.0,353739
983296,3,1,2,4,3321,6287,1991,13,0,3,0,983296.0,347648
1120178,1,0,4,2,3094,3518,1995,86,0,1,2,1120178.0,514677
637526,1,4,3,1,3228,2324,1954,96,1,4,1,637526.0,156767
489344,2,4,6,4,1280,5850,1976,39,2,2,2,489344.0,487785
1135740,4,2,5,3,1229,8658,1997,9,3,3,1,1135740.0,679079
947387,3,4,6,1,3855,9872,2014,35,1,4,2,947387.0,261109
943840,1,3,3,1,2965,1422,1955,9,1,4,1,943840.0,506073
599922,4,2,6,3,1557,1265,1980,20,0,0,1,599922.0,372904
765935,1,4,2,2,3527,7278,2013,56,4,1,2,765935.0,795479
702190,1,2,2,2,1083,3160,2007,65,3,0,0,702190.0,344090
442330,4,4,5,2,2237,9194,2016,50,2,3,1,442330.0,823106
249161,4,1,4,4,1605,6754,1973,17,0,0,1,249161.0,614891
1233217,1,0,1,4,2416,4111,2018,4,0,4,0,1233217.0,476920
232222,3,4,6,1,788,2149,2005,108,0,2,1,232222.0,385354
1216422,2,0,5,2,1412,8249,1983,73,4,2,2,1216422.0,134474
1367331,3,3,5,1,3456,2115,1960,69,3,3,2,1406219.5,860682
463948,2,0,3,1,2632,1613,1995,35,1,4,2,463948.0,984138
383121,0,2,4,2,1099,4286,2015,88,2,4,2,383121.0,927320
1110300,2,3,6,2,2674,5344,2011,44,1,2,2,1110300.0,618653
936790,1,3,2,3,3077,4217,2007,26,1,4,1,936790.0,934184
168943,2,0,4,1,1441,9793,1993,9,3,2,1,168943.0,549373
1485781,4,0,5,2,3969,5832,1956,9,2,4,2,1485781.0,261610
256040,3,0,2,4,3039,5444,1981,109,0,3,1,256040.0,200909
1193957,2,1,5,1,1665,3519,1983,41,1,3,2,1193957.0,687337
1064784,1,3,6,4,1694,8847,2009,98,4,4,1,1064784.0,225124
1207523,0,3,1,4,2863,3998,1958,15,2,1,1,1207523.0,486338
937423,1,1,3,1,2825,6422,2018,10,1,3,1,825880.3333333334,822439
744974,0,0,5,2,1130,6871,2018,77,3,4,0,744974.0,684675
221570,1,2,4,4,1801,8114,1957,102,0,3,0,221570.0,815649
739335,1,0,5,4,2768,1054,2003,9,4,2,0,739335.0,682240
1065109,0,0,4,1,3972,5149,1977,58,3,0,2,1065109.0,361235
611694,0,4,4,1,3813,1470,1999,27,2,0,2,611694.0,869739
287042,2,0,3,1,2100,7081,1995,77,2,1,2,287042.0,874554
1318906,4,0,4,2,1809,1985,2015,90,1,1,0,1318906.0,318405
770157,0,4,4,4,2923,3343,2011,68,3,0,0,770157.0,738329
418426,3,0,2,1,1217,7906,1969,73,4,1,1,418426.0,218691
1330162,4,3,6,1,1942,7187,2002,12,3,4,2,1330162.0,786781
1202180,0,3,3,2,1606,8191,1970,38,3,1,0,1202180.0,143125
1360197,1,4,2,4,2236,2697,1969,103,4,2,0,1360197.0,191047
585846,2,2,4,3,1860,6006,2021,7,2,2,1,585846.0,438363
1264468,0,4,1,1,3332,2777,2017,96,1,3,0,1264468.0,243299
1378973,1,0,1,2,1933,5909,1977,45,0,1,2,1378973.0,880375
121372,2,2,4,1,1410,5158,1993,118,0,4,1,501131.0,986069
110130,2,3,6,4,882,7084,1993,39,1,2,0,110130.0,553759
1201650,1,1,6,4,1466,5493,1989,61,4,0,1,1201650.0,858525
1277550,2,2,4,4,3797,4841,1962,89,3,4,2,1277550.0,616259
321378,0,0,4,1,1462,3326,1951,78,1,0,2,321378.0,445256
893945,1,2,5,2,1460,8369,1987,118,2,4,0,893945.0,515277
264387,4,3,5,4,2552,4652,2006,49,4,0,0,264387.0,439524
324554,1,1,2,4,3512,7003,1965,92,1,0,1,324554.0,439883
1066882,0,0,1,2,2398,9644,2013,2,3,0,2,1066882.0,491194
1418824,3,4,3,1,3578,9553,2011,13,4,3,0,1418824.0,663323
124837,2,0,3,1,2183,5809,2020,65,1,0,0,124837.0,202579
302039,2,0,2,2,1392,8342,1958,59,0,0,1,302039.0,238350
493579,2,4,3,1,1187,8603,1953,76,3,1,1,493579.0,981742
382647,4,4,3,4,1848,4632,2012,3,0,3,1,382647.0,873758
745415,0,1,2,1,1195,4722,1955,48,1,0,0,745415.0,419403
128786,4,1,3,3,3828,4647,2019,65,4,0,2,128786.0,724498
1186905,4,4,4,3,2329,2596,2006,53,4,4,0,1186905.0,603872
1025387,4,0,3,3,1254,1160,1964,72,4,1,2,1025387.0,997109
1209671,2,1,4,3,3074,1832,2015,84,2,3,1,1209671.0,415835
489480,0,0,4,2,3792,7066,2018,89,3,3,1,489480.0,172476
924197,0,4,6,1,2695,9472,1956,69,3,3,1,924197.0,142178
728894,1,3,5,1,1275,9678,1993,81,2,3,1,728894.0,896313
527252,1,3,3,1,932,9842,1966,47,3,3,1,527252.0,635957
760732,2,3,1,4,1703,9188,1986,10,3,3,2,760732.0,398392
912491,0,3,3,3,2353,5835,1967,54,0,4,2,912491.0,662685
1143189,0,3,6,3,1883,4819,1998,44,3,1,2,1143189.0,479907
1386972,2,3,4,3,2042,1284,2010,45,2,1,1,1386972.0,723957
631500,1,2,2,3,3672,7279,1951,86,0,0,1,631500.0,628012
1482609,1,1,6,2,1993,7426,1952,83,1,1,2,1482609.0,812711
949364,2,2,1,4,2731,2153,2017,104,3,1,0,949364.0,587568
1396812,2,4,2,3,2146,9709,2013,36,3,0,1,1396812.0,257316
727860,2,2,1,3,2724,4041,1968,49,2,4,2,727860.0,360135
1186246,1,0,6,1,2508,9105,1978,41,1,4,1,1186246.0,270159
1053954,1,3,6,2,1612,2858,2003,100,2,2,2,1053954.0,740782
216445,0,1,3,2,2645,8445,2013,114,1,4,0,216445.0,956815
125978,2,0,2,3,3898,2020,2014,31,0,0,1,125978.0,587882
916065,2,2,2,1,997,6985,1988,24,2,3,0,916065.0,188750
156731,1,3,2,2,1872,9203,1980,32,0,0,2,156731.0,802044
765124,0,4,6,4,2286,2669,1962,67,1,3,0,765124.0,195769
522443,1,1,4,2,752,9155,2007,39,2,4,2,522443.0,973273
773068,4,0,4,3,913,8805,1965,117,3,0,0,773068.0,924590
662328,0,3,4,1,3299,7676,1997,20,3,1,1,662328.0,210533
1255210,3,0,2,3,850,8047,1956,99,1,3,1,735557.0,336485
176979,4,4,3,4,1825,5394,2012,32,0,1,2,176979.0,154838
570510,3,2,5,2,843,3451,2010,96,4,2,0,570510.0,131161
638912,1,1,1,1,1930,2188,1993,74,1,0,1,638912.0,252192
677587,0,4,6,1,2291,6478,1996,22,3,1,1,677587.0,472891
355436,1,0,4,3,2816,8981,2008,79,4,3,1,355436.0,442719
745981,4,1,4,2,735,4447,1992,69,0,1,1,745981.0,588586
1309732,4,1,6,1,3541,3253,1959,11,2,0,2,1309732.0,130873
316268,4,3,1,2,3228,8158,1987,4,0,2,2,316268.0,882034
1044769,2,0,4,4,3046,2281,2018,38,3,1,2,1044769.0,106074
846683,0,1,4,2,3893,5673,1977,100,0,1,1,846683.0,117415
1107286,4,2,4,1,921,4769,2014,92,2,2,2,1107286.0,188052
1002939,0,0,3,3,3991,9816,1987,102,2,1,2,1002939.0,992296
1465412,0,3,3,3,1803,3453,1965,70,0,4,0,1465412.0,337007
1193022,2,4,1,4,1482,2746,1950,12,3,3,2,1193022.0,551203
173956,2,0,4,2,2086,5795,1990,98,1,0,1,173956.0,809273
1263035,0,1,3,2,3158,2927,1970,116,3,4,0,1263035.0,240619
391792,1,4,1,1,1817,9868,2001,104,3,4,2,391792.0,481212
249625,1,4,5,1,1415,5897,2000,89,2,1,2,648924.5,759646
1120001,4,1,3,2,2727,4914,1997,49,1,2,2,1120001.0,929200
996851,1,3,3,1,2866,1004,2017,1,3,2,2,996851.0,492965
1039764,1,2,1,2,3894,8616,2000,97,3,2,0,1039764.0,827565
722724,2,4,1,2,1567,9813,1975,44,0,4,0,722724.0,682889
387750,1,0,4,4,2628,1738,1958,87,2,0,0,387750.0,266092
369280,4,0,2,2,3815,6795,1966,9,4,1,2,369280.0,557064
783550,0,0,4,3,1555,8426,2023,57,1,1,2,783550.0,145937
1431844,1,1,1,4,3280,8832,2012,62,0,2,0,1431844.0,861394
961677,2,3,5,3,1988,6701,1987,79,4,2,0,961677.0,956733
1159314,4,1,2,1,3872,1960,2005,97,2,2,1,1159314.0,528505
1130200,4,0,4,1,2546,2645,1975,46,2,2,2,1130200.0,881104
183053,1,0,5,2,3663,6570,2015,38,4,4,2,183053.0,870123
910544,1,1,1,4,3522,4583,2011,45,0,2,2,910544.0,391109
421366,3,4,3,4,698,8122,1992,99,4,4,0,421366.0,694956
159757,3,4,6,1,2078,7945,2001,1,0,3,0,159757.0,128019
216289,2,4,5,2,3650,2092,1970,11,1,4,0,798382.5,848465
322412,2,2,5,4,3753,8524,2004,3,4,0,1,322412.0,140691
210952,1,1,5,1,959,9348,1969,62,2,3,2,210952.0,989955
1247795,1,0,1,4,2538,6282,1968,28,1,1,2,1247795.0,357348
513312,0,3,1,3,1689,8669,1974,65,4,1,1,513312.0,224895
1082966,2,3,1,2,2435,4973,1967,18,1,4,1,1082966.0,488428
1164095,3,1,6,3,1430,9425,1993,112,0,4,2,1164095.0,157148
169640,3,2,2,2,3305,8199,1972,119,1,0,0,246523.0,159054
617862,1,0,1,3,3136,7264,1987,98,4,1,2,617862.0,268901
1066163,1,0,5,2,1243,2670,2005,110,2,2,1,1066163.0,707602
509660,0,1,5,2,1663,1517,2009,94,1,3,0,509660.0,551138
865568,0,1,1,4,3471,7008,1990,3,4,4,0,865568.0,716935
292070,1,0,6,2,2155,9159,2008,62,2,2,0,292070.0,858188
1001321,1,1,6,4,1874,1458,1993,88,3,3,2,1001321.0,275800
602545,0,2,6,1,1005,6375,1992,70,1,2,0,602545.0,937665
476404,3,2,2,3,1444,9707,2009,83,2,0,2,476404.0,965869
1260866,1,0,4,2,736,1647,1979,6,1,2,0,1260866.0,310827
646379,0,0,4,4,2049,1722,1988,118,1,3,1,646379.0,635788
581471,1,4,6,3,1508,1660,1963,30,2,0,2,581471.0,786713
413748,1,3,4,4,1770,7185,1983,75,2,3,2,413748.0,934061
341523,1,3,6,4,3968,6777,2019,50,2,2,2,341523.0,694538
395473,0,2,5,1,2054,6068,1990,45,3,3,2,395473.0,773565
808953,2,2,5,3,2672,2777,1982,104,0,0,0,808953.0,772520
780267,1,4,6,3,2441,3137,1990,120,0,0,0,1088392.0,753574
1083676,4,0,4,4,1413,4633,1982,35,1,4,0,1083676.0,499358
982214,4,3,5,2,2597,7103,1960,13,4,0,2,982214.0,945287
1226738,1,1,5,3,2974,8712,1996,120,1,1,0,1226738.0,672046
1048224,1,4,2,1,2399,2256,1985,70,4,2,2,648924.5,736872
1357543,2,4,5,2,1965,3349,2010,76,0,2,1,1357543.0,887585
501380,4,4,1,4,1630,5717,2023,89,3,4,2,501380.0,668762
154069,3,3,4,1,2261,1673,2022,19,0,2,1,154069.0,455310
591776,3,4,6,2,1289,3845,1976,19,4,1,1,591776.0,115875
971991,0,4,4,3,2502,1715,1998,10,3,3,2,971991.0,578997
632379,1,1,1,1,1222,9288,2004,39,3,0,2,632379.0,265179
1277609,3,2,4,4,3952,9538,1994,84,4,2,0,1277609.0,375185
580491,0,3,6,1,707,2993,2000,102,3,4,2,580491.0,702620
692880,4,2,5,1,3246,9897,1958,65,3,1,1,692880.0,932034
251432,3,0,6,1,2136,9116,2014,66,0,2,2,251432.0,408228
752795,0,3,1,1,2425,4746,2010,41,3,2,2,752795.0,173965
319210,3,3,4,3,656,4490,1993,86,2,0,0,319210.0,620558
693672,3,1,4,2,2033,4505,1963,49,3,0,2,693672.0,710233
549690,1,4,1,4,3947,9510,1991,13,2,4,1,549690.0,225293
172363,0,0,2,1,1842,9218,2019,57,1,2,0,172363.0,237001
1275120,4,0,6,2,1564,4303,1976,85,1,3,0,1275120.0,153695
802518,2,0,3,1,2761,3226,1994,98,3,4,2,802518.0,402248
627255,0,1,5,2,3902,7085,1972,59,1,3,2,627255.0,268196
988161,0,3,6,4,1066,5289,2005,105,1,1,0,988161.0,580598
103832,4,4,2,2,1977,7338,1959,52,4,1,1,103832.0,514955
768400,1,3,4,3,2583,7414,1988,105,3,1,2,768400.0,921325
1365874,4,4,5,3,1476,4790,2011,45,2,1,0,1365874.0,759945
530558,4,2,2,4,1097,1263,1964,82,2,0,0,530558.0,383043
1344907,0,2,3,4,3473,6168,2014,65,3,3,2,1344907.0,482460
721359,0,1,1,2,985,8716,2019,11,3,0,1,721359.0,661076
444483,0,2,2,2,1337,8033,1953,64,1,2,2,444483.0,274693
1178273,1,0,2,1,2769,1747,1967,55,1,4,0,1178273.0,126119
703641,2,1,6,2,2835,1428,1956,92,0,1,0,703641.0,266476
645850,4,0,4,2,1016,7438,1981,72,0,0,0,645850.0,158188
101833,0,3,3,2,2943,5547,2017,55,3,4,1,101833.0,877137
492299,3,4,5,2,3933,7939,1975,39,4,2,1,492299.0,672942
791989,3,2,3,2,1121,4308,2023,59,2,2,0,791989.0,988317
450700,1,1,2,2,1119,7345,2013,76,4,4,2,450700.0,369970
1467813,1,0,4,4,1188,6887,1993,66,1,1,0,1467813.0,393489
854844,1,0,5,1,2346,4873,2012,112,2,0,0,854844.0,487223
214822,3,4,2,2,3039,2982,1976,33,0,4,0,214822.0,106353
1177942,0,0,1,4,3781,5150,2016,48,1,3,2,1177942.0,479194
1253916,1,2,6,1,1484,4177,1979,16,4,3,2,1253916.0,242742
698501,4,4,2,4,2136,1853,1972,103,3,0,1,698501.0,606662
1131190,1,3,4,2,2213,1267,1963,46,2,3,2,1131190.0,609345
729432,3,4,4,4,2716,3353,2008,65,0,2,2,729432.0,316039
1365836,3,3,2,3,2978,3399,1961,42,3,0,2,1365836.0,175378
910254,0,1,1,4,1701,3039,1955,6,3,0,1,910254.0,531411
101178,4,1,6,3,1484,6821,2006,73,3,1,1,101178.0,244488
699524,1,1,5,4,2495,8665,2021,102,2,2,2,699524.0,208939
516185,2,3,6,3,2717,5323,2022,31,1,1,2,516185.0,698026
422789,0,1,6,3,3026,8560,1971,107,1,0,2,422789.0,554286
1093528,3,1,2,3,1540,4802,1960,38,2,3,0,1093528.0,355489
742610,1,4,3,2,2774,6268,1978,78,4,4,2,742610.0,115892
765764,2,1,4,2,2851,9947,1988,109,3,2,2,765764.0,368752
631826,3,1,5,2,1168,2426,1952,36,1,0,1,631826.0,296559
992311,3,2,6,2,2507,9515,2008,27,2,1,0,992311.0,898093
1265734,0,4,5,3,3752,5990,2023,45,0,0,0,1265734.0,865455
1208739,2,0,4,4,1993,4801,2007,105,0,3,1,1208739.0,975333
503321,4,0,2,4,3364,3901,2017,26,0,2,0,503321.0,554672
1460786,4,4,2,3,728,9200,1953,81,0,0,2,1460786.0,190577
1499473,0,4,5,4,1815,2687,1961,9,1,1,1,1499473.0,167283
1247702,0,2,1,1,1142,9094,1971,31,0,0,0,1247702.0,708077
104351,0,1,5,4,3663,8122,1989,68,0,3,1,104351.0,828424
187796,0,0,4,1,2547,9437,2015,119,3,2,1,187796.0,637322
309482,2,4,4,1,2380,9666,1987,67,1,4,0,309482.0,219966
1189135,4,3,6,2,1036,1340,2017,9,2,1,1,1189135.0,159136
118498,1,3,3,4,771,6596,1990,67,1,0,1,118498.0,529041
971671,2,3,2,2,2734,1591,1990,108,0,2,1,971671.0,216690
207700,2,1,3,2,2321,5966,1957,27,4,0,2,207700.0,305882
1106000,3,4,2,4,1892,9135,1960,20,2,4,0,1106000.0,862833
133923,4,2,6,4,1531,6926,1961,12,1,0,0,133923.0,220160
1362246,2,1,1,2,1791,5764,1959,100,4,1,0,1362246.0,395651
895568,2,3,5,1,1051,8100,1966,49,3,3,1,895568.0,292242
387441,4,0,4,3,3458,3731,2004,14,4,0,0,387441.0,147032
632396,1,1,5,1,2489,2406,1960,19,0,1,2,632396.0,900368
892897,2,4,3,3,877,7507,1980,83,2,4,2,892897.0,543801
1406069,2,1,6,2,2951,9590,1996,1,3,2,2,1247629.5,736089
1215590,2,2,1,3,792,9053,1964,49,2,2,1,1215590.0,838211
944158,2,1,2,3,1051,3048,2009,24,1,3,2,944158.0,958865
336063,3,4,3,2,3548,7516,1972,20,4,0,0,336063.0,718194
603958,1,0,3,1,3414,8605,1952,100,3,2,1,603958.0,525167
130251,4,3,2,4,3821,7525,2019,24,4,3,0,130251.0,126633
1262766,2,4,4,3,3424,3819,1977,90,0,1,0,1262766.0,294341
1306410,1,0,2,2,1204,4851,2003,23,2,3,0,1306410.0,290878
517845,1,0,6,3,1340,8639,1954,120,0,2,2,517845.0,510828
288812,3,0,5,3,3150,8665,1996,74,3,3,2,288812.0,837033
996105,4,1,1,4,939,5223,1982,55,4,3,0,996105.0,943445
837572,2,2,2,2,2241,6036,1986,41,4,1,0,837572.0,562450
1008190,2,2,5,4,3179,4822,1976,18,3,4,1,1008190.0,950246
1028164,4,1,1,2,3647,2658,2008,61,4,2,2,1028164.0,174892
533002,4,4,6,4,3339,2091,1995,9,4,3,0,928238.0,753104
472692,2,1,4,1,1255,5859,2018,26,3,0,2,472692.0,509319
284033,2,3,5,2,2012,6508,2000,65,4,2,1,284033.0,504374
861987,2,1,5,4,1899,8581,2012,5,4,1,0,861987.0,313139
1431603,4,0,6,2,2313,8668,1966,120,3,1,2,1431603.0,179340
1383766,0,0,3,2,2472,9961,1997,53,4,2,1,1383766.0,526886
1197928,1,1,5,1,2717,3335,1985,96,2,3,2,1197928.0,642976
1432269,1,1,1,4,640,8485,1960,29,3,3,1,1432269.0,189503
1123182,1,0,5,4,2559,4137,1984,29,0,0,0,1123182.0,909359
1496721,2,2,2,1,1074,8697,1993,23,1,3,1,1496721.0,239057
1258147,2,4,5,3,1146,9817,2006,115,0,3,1,1258147.0,597566
1439743,4,4,6,1,2400,3558,2003,30,4,2,0,1181411.5,592784
1395131,1,3,2,2,3201,5870,2022,1,4,2,0,1395131.0,921873
207246,0,0,5,2,877,5619,1981,42,1,4,1,207246.0,932612
1076673,4,1,6,1,3795,1401,1977,90,2,3,2,1076673.0,731262
716140,0,2,3,2,3940,7101,1950,58,2,0,0,716140.0,405765
1153736,0,1,6,2,913,7685,2005,65,1,3,2,1153736.0,451193
342663,3,3,4,4,3499,8456,1985,86,2,4,0,342663.0,144764
913054,4,4,1,1,1445,6017,1972,62,2,0,2,913054.0,609570
1430943,3,0,2,2,838,8886,1974,33,3,1,1,1430943.0,410333
1197039,1,4,6,2,2680,9331,1951,99,3,4,1,1197039.0,119654
325009,4,2,4,4,3812,4888,2021,84,3,2,0,325009.0,799512
935650,4,0,1,3,2725,8055,1996,16,1,3,2,935650.0,836750
1106308,0,1,5,3,2527,8377,1973,32,3,0,2,1106308.0,692232
225216,4,3,1,3,1767,7923,1988,34,4,3,2,225216.0,304785
640648,3,0,1,4,3603,7329,2008,7,3,2,1,640648.0,895430
708703,2,2,3,2,2087,6203,2023,108,4,0,0,708703.0,538777
957576,4,0,1,3,3449,1752,1968,78,4,0,0,957576.0,932859
999232,3,1,4,2,677,2720,1963,51,0,0,0,999232.0,384962
1048735,4,3,3,2,2976,3492,2005,107,2,1,0,1048735.0,773098
462296,3,0,6,3,1597,2002,1994,79,2,4,0,462296.0,450639
1177290,4,2,1,3,1465,2488,2023,77,1,4,2,1177290.0,395788
742621,3,4,2,1,1787,3019,1988,18,1,4,1,742621.0,625527
923487,2,4,5,2,1085,9452,2017,100,4,4,2,923487.0,249006
1233616,0,1,1,3,1686,2945,1984,85,4,4,0,1233616.0,823933
1159949,2,1,3,2,797,4774,1953,49,4,0,2,1159949.0,653848
663332,0,1,4,1,3198,6731,2016,83,4,0,1,663332.0,356521
1368821,0,4,6,2,3923,7174,1985,29,0,4,2,1368821.0,593958
1020354,4,3,5,1,3480,8203,1969,47,1,4,1,1020354.0,392503
326480,0,4,1,3,1885,4141,2021,19,0,2,0,326480.0,678771
1486948,0,1,6,4,2171,1619,2020,82,4,0,2,1486948.0,283652
788193,3,0,6,2,3954,4382,2012,27,1,1,0,788193.0,382581
265192,4,4,2,1,1839,3256,1953,82,0,4,1,265192.0,610254
870993,1,0,5,1,1588,5042,1953,63,3,1,1,870993.0,956242
330783,3,2,4,2,1421,9537,1989,114,4,3,2,330783.0,303067
756025,0,4,3,4,1824,2391,1970,14,0,2,2,756025.0,948933
1333193,4,4,6,3,1991,8115,1982,54,3,2,0,1333193.0,873144
441126,0,2,3,4,3737,9711,1968,109,4,0,2,441126.0,838955
843829,1,2,4,3,3388,4205,2007,3,0,1,2,843829.0,397610
1111836,1,0,4,1,1847,6979,2011,119,3,4,0,1111836.0,476951
819446,3,4,5,2,2940,6911,1995,98,3,0,1,819446.0,853579
603712,1,4,6,3,1130,3933,1987,83,4,2,2,603712.0,277034
1246098,4,3,6,2,2057,4026,1955,35,3,2,0,1246098.0,540682
1128439,3,2,6,3,2376,1194,1984,113,3,2,2,1128439.0,193341
222752,0,4,4,3,1262,6808,1979,75,1,2,0,222752.0,803821
1230304,3,4,6,2,2302,3464,1957,110,0,4,2,1230304.0,387420
145438,3,4,5,3,3263,8629,2018,32,2,4,0,145438.0,363447
831611,1,3,5,1,3449,6190,1981,94,4,4,1,831611.0,873736
628980,3,2,1,1,2174,6229,1993,8,4,3,1,628980.0,695903
1085745,3,4,4,3,3197,7649,2012,97,2,3,2,825880.3333333334,519571
1474934,1,0,4,3,3657,7506,2012,21,2,0,1,1474934.0,799617
1266256,4,1,5,2,3773,2548,1986,99,2,2,0,1266256.0,786219
939995,0,0,6,1,3662,9461,2012,68,4,2,0,939995.0,196432
1429390,4,2,5,2,2461,9880,2008,40,0,1,1,1429390.0,775058
380154,2,0,3,3,2873,6540,2021,41,4,3,0,881008.5,383484
993237,0,0,2,4,3869,5985,1966,89,1,1,1,993237.0,346221
1117722,1,1,6,2,3406,4753,1950,116,0,2,2,1117722.0,252961
1332809,0,4,2,1,1273,9310,2011,90,3,4,0,1332809.0,219696
1063005,3,2,1,3,3075,7324,1956,95,3,0,0,1063005.0,811665
584963,4,3,3,1,3346,2712,1991,106,2,3,1,738989.3333333334,341201
201039,1,3,6,4,1479,5654,1995,36,1,1,0,201039.0,526072
294028,3,2,2,4,1705,3387,1956,98,3,4,2,294028.0,375846
1105081,4,4,3,4,3839,8863,2015,29,1,4,0,1105081.0,399388
157925,1,2,6,1,3358,9952,1991,39,0,1,0,157925.0,489922
1172082,0,1,5,4,2449,9375,1984,36,4,0,1,1172082.0,992851
560442,0,1,4,2,915,5399,2023,105,0,2,2,560442.0,213705
523011,3,0,1,4,1587,8030,1956,27,2,2,1,523011.0,918213
700635,1,0,2,3,1051,4519,1966,82,4,0,0,700635.0,530077
1288394,4,2,1,2,3025,2461,1988,61,4,3,2,1288394.0,521003
723160,4,3,2,2,869,3791,2000,75,4,2,1,723160.0,895757
552626,1,4,4,2,2971,2391,1981,18,1,4,2,552626.0,489289
771277,0,2,3,4,2942,1991,1972,63,0,3,0,771277.0,302569
220065,4,1,3,4,2123,2056,1960,4,1,4,1,220065.0,409293
547385,0,3,1,3,1792,3712,1951,41,2,4,0,547385.0,953257
1047425,3,4,5,2,881,4456,1953,94,1,2,0,1047425.0,597183
752214,2,3,1,1,1921,1584,1956,5,4,1,1,752214.0,558359
1448184,4,1,2,1,1931,1209,2004,59,2,1,0,1448184.0,645812
444950,3,4,6,3,640,3424,1958,114,1,1,0,444950.0,180586
1316335,0,0,5,1,3952,7159,2004,15,0,2,1,1316335.0,424454
855500,2,1,3,2,2504,4982,1972,18,1,4,1,855500.0,273651
683327,1,3,2,4,1396,2237,2021,21,4,2,0,683327.0,675632
1216780,4,0,6,4,1325,5265,1978,9,4,1,0,1216780.0,120556
692477,3,3,3,1,3353,5888,1991,116,3,4,1,692477.0,579968
1126190,0,2,5,2,2069,1317,1976,74,1,0,1,1126190.0,388509
687101,3,1,3,3,3231,9006,1980,46,4,0,1,687101.0,773047
118223,1,2,6,2,3678,8659,2019,48,0,0,1,118223.0,340000
1243844,3,2,4,3,1353,4933,2020,79,3,4,0,1243844.0,364752
886391,2,4,4,2,3224,9777,2005,118,2,0,1,886391.0,155861
1490566,4,2,2,2,2648,7956,1958,68,4,0,0,1490566.0,587478
737325,2,2,1,4,1512,4251,1990,6,4,3,0,737325.0,893935
969176,3,0,1,1,1200,1804,1991,56,2,1,2,969176.0,295797
688285,0,0,4,1,653,3243,1976,29,2,3,2,688285.0,596938
434210,2,3,1,4,2421,1738,1959,16,0,0,1,434210.0,837089
491406,4,1,5,2,3489,3663,1973,40,2,0,2,491406.0,944120
1311387,3,3,6,1,828,3281,1982,80,0,3,1,1311387.0,951441
1199146,2,4,4,2,824,4458,1981,105,3,3,2,1199146.0,173089
561221,2,0,1,4,3753,8564,1979,25,0,3,2,561221.0,451187
410437,2,0,6,2,2586,9932,2008,9,0,3,1,410437.0,985741
556797,2,3,1,4,917,3505,1959,67,4,2,1,556797.0,754316
546196,1,4,2,3,873,5439,1984,5,1,2,2,546196.0,843850
454064,1,2,1,1,3630,5094,2005,117,4,4,1,454064.0,166242
667653,4,3,6,4,612,3259,1977,18,0,2,2,667653.0,381485
1273467,3,2,1,4,3607,4500,1959,81,0,0,1,1273467.0,220201
918155,3,1,3,2,3379,1263,1992,102,3,2,2,918155.0,291950
454285,1,3,2,4,1664,8392,1993,104,3,3,2,454285.0,295508
926781,1,3,2,3,688,2415,2017,92,3,2,1,926781.0,811619
372979,0,1,1,1,716,1882,1967,113,4,2,2,372979.0,171447
1063935,0,3,3,1,1387,4226,1998,30,0,3,2,1063935.0,276627
864386,3,1,2,1,1540,6242,2019,67,0,1,2,864386.0,899697
989896,4,3,3,4,3276,6338,1998,78,0,3,2,989896.0,218176
566147,0,1,5,1,2049,9210,1969,67,4,3,1,566147.0,512890
943663,1,2,1,1,3240,9748,1971,55,3,4,1,943663.0,767400
125165,1,0,5,4,2501,4493,1958,115,4,1,1,125165.0,141631
176303,4,3,1,1,3194,3870,1950,69,2,0,2,176303.0,537139
541910,3,1,6,2,3117,9659,2015,24,1,2,2,541910.0,602634
398709,1,0,2,1,3063,5881,2005,22,4,2,0,398709.0,891238
898766,2,2,4,3,719,1166,2023,115,1,0,2,898766.0,817018
1369287,1,1,5,4,3530,3648,1996,63,2,4,1,1369287.0,728370
1295690,1,3,2,1,1976,6619,1966,102,4,1,1,1295690.0,175073
204223,1,3,1,4,3255,7762,1964,117,2,0,2,204223.0,334860
306767,3,2,4,2,847,6174,1952,61,1,2,2,306767.0,986173
624411,3,4,3,1,3393,6673,1978,86,0,4,2,624411.0,641723
1402993,1,3,4,1,3498,2168,1959,74,2,4,1,1402993.0,399997
1030559,0,0,6,1,1575,3011,1989,85,3,2,2,1030559.0,109449
510476,4,4,1,2,2012,8095,2022,9,4,1,1,510476.0,952439
